1345898382653599744,1119247960494178305,2021-01-04T01:02:34.000Z,ar,@1lllir_ جايك والحافظ الله,0,0,0,0
1345898382624227330,961360219711340545,2021-01-04T01:02:34.000Z,pt,benfica}]},0,345,0,0
1345898382657781761,1345017435217395713,2021-01-04T01:02:34.000Z,fr,@votretwittos Vidéo de quoi,0,0,0,0
1345898382657794050,957873415167365120,2021-01-04T01:02:34.000Z,it,@elee_last Ah boh uno a caso hahahahahahahah,0,0,0,1
1345898382653591553,1298746663679520773,2021-01-04T01:02:34.000Z,pt,@larrshine Também gostaria de ter invisibilidade,0,0,0,0
1345898382661976064,2979391024,2021-01-04T01:02:34.000Z,es,@Chesadg1 @EnriqueAlfaroR ¿te pegaban muy duro de pequeño? ¿o porque tanta violencia?,0,0,0,0
1345898382645219328,1064633601977929728,2021-01-04T01:02:34.000Z,und,RT @topntran: https://t.co/9SosU9zZTB,0,1930,0,0
1345898382649421824,242356171,2021-01-04T01:02:34.000Z,und,RT @Raymond_LLM: 5th #HappyHolidays @Raymond_LLM @BlueWaveSurfer6 @Jmf134Jeff@LesterMoe6@SamGrishamArts @AnnSurfergirl15@RaymondEsq2…,0,42,0,0
1345898382661922818,1257523942513938432,2021-01-04T01:02:34.000Z,en,@WtfDoIPutHere69 I don’t start tilll the 19Th,0,0,0,0
1345898382649298945,1008867941893337088,2021-01-04T01:02:34.000Z,tl,Sana may tumawag na,0,0,0,0
1345898382632501248,1300037052172398592,2021-01-04T01:02:34.000Z,ja,@kitsutsukitsun フォローありがとうございます😊よろしくお願いします！,0,0,0,0
1345898382628245504,1226441915513487360,2021-01-04T01:02:34.000Z,ko,그러니까 딱히 고양이를 보기 위해 가는 건 아니라니까…! ……그냥 지금 시간이 빌 뿐이야.,0,0,0,0
1345898382653616129,911778510049390592,2021-01-04T01:02:34.000Z,en,RT @WhereIsTruth4: 🌪️ Forecast For The Week Ahead 🌪️ https://t.co/yK1OOAOJaD,0,100,0,0
1345898382653534209,860298484251074560,2021-01-04T01:02:34.000Z,en,Trump}]},0,1456,0,0
1345898382632615937,1192205429494964225,2021-01-04T01:02:34.000Z,pt,RT @Lets_Dex: Meu senador aí.,0,16,0,0
1345898382628433920,4781096596,2021-01-04T01:02:34.000Z,en,Starz}]},0,1452,0,0
1345898382645211147,836947381,2021-01-04T01:02:34.000Z,en,@chikalisas i mean there's 6 hours between the standard lunch and dinner times and he also wasn't eating during the whole ordeal but i guess we don't know the actual timeline of like. when the last time she ate was or anything,0,0,0,0
1345898382649397248,626487687,2021-01-04T01:02:34.000Z,en,RT @Rhonda52807071: Sadly my father in law died of cancer yesterday (90). To our shock they blatantly told us they have to put Covid-19 as…,0,17688,0,0
1345898382661849088,1342006525481504770,2021-01-04T01:02:34.000Z,ko,🍋신용🍋믿음🍋안전🍋❎퀄리티❎서비스❎보장❎☎라인 A V 7 7 5 ☎#서정동업소#서정동조건만남c#서정동도우미만남#서정동모텔출장후기#서정동출장서비스추천#서정동출장샵ㄷㅐ행#서정동퇴폐업소가격#서정동출장만남대박,0,0,0,0
1345898382640906240,749106136247250950,2021-01-04T01:02:34.000Z,ja,@SiN82511651 ありがと〜暇な時とか一緒にやろ！,0,0,0,0
1345898382632521728,808122674459181056,2021-01-04T01:02:34.000Z,ja,長野}]},0,0,0,0
1345898382661832705,3103940808,2021-01-04T01:02:34.000Z,th,RT @mmtomoon: โควทเพลงเคป๊อปช่วงปี 2007-2015 ที่คิดว่าปังที่สุด ชอบที่สุด เพราะที่สุดมาหน่อย,0,4526,0,0
